timestamp,engine_id,mission_id,flight_phase,engine_operating_hours,rpm,throttle,engine_load,oil_pressure,oil_temperature,cht,egt,fuel_flow,vibration_rms,vibration_peak,vibration_1x,vibration_2x,battery_voltage,alternator_voltage,ambient_temperature,ambient_pressure,degradation_index,fault_type,fault_severity,fault_progression,mission_fault_type,affected_component,fault_onset_timestamp,fault_duration_s,fault_variant,sensor_channel_affected
2026-06-23 08:05:20.230606712,ENG_002,ENG_002_M07,CRUISE,231.3496,5270.1,0.6762,0.5718,3.356,105.22,172.64,758.07,8.277,0.7252,2.6676,0.5103,0.1909,25.758,28.052,22.5,794.28,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:05:24.230606712,ENG_002,ENG_002_M07,CRUISE,231.3507,5292.2,0.6845,0.5803,3.371,104.89,171.27,757.35,8.405,0.735,2.1055,0.5266,0.1927,25.672,28.001,22.32,792.97,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:05:28.230606712,ENG_002,ENG_002_M07,CRUISE,231.3518,5322.0,0.6899,0.5867,3.39,104.58,170.03,757.07,8.589,0.6976,2.3563,0.495,0.1796,25.776,27.953,22.41,792.83,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:05:32.230606712,ENG_002,ENG_002_M07,CRUISE,231.353,5352.4,0.6956,0.5935,3.408,104.3,168.92,757.17,8.584,0.7691,2.5467,0.5596,0.2017,25.705,27.932,22.75,795.1,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:05:36.230606712,ENG_002,ENG_002_M07,CRUISE,231.3541,5377.0,0.6957,0.5947,3.424,104.03,167.91,757.31,8.715,0.7449,2.3192,0.5385,0.2042,25.712,28.012,23.05,795.22,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:05:40.230606712,ENG_002,ENG_002_M07,CRUISE,231.3552,5360.8,0.6898,0.5884,3.419,103.76,166.9,757.12,8.549,0.74,2.3675,0.5298,0.2197,25.691,27.973,23.14,795.11,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:05:44.230606712,ENG_002,ENG_002_M07,CRUISE,231.3563,5345.6,0.6889,0.587,3.415,103.5,165.95,756.9,8.474,0.739,2.1071,0.5325,0.213,25.758,28.009,23.14,795.18,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:05:48.230606712,ENG_002,ENG_002_M07,CRUISE,231.3574,5352.7,0.6901,0.5881,3.421,103.24,165.03,756.77,8.554,0.7482,2.4235,0.5341,0.2234,25.716,28.013,22.86,791.87,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:05:52.230606712,ENG_002,ENG_002_M07,CRUISE,231.3585,5350.3,0.686,0.5841,3.424,102.98,164.13,756.47,8.521,0.7225,2.1295,0.505,0.2075,25.682,27.938,22.66,789.88,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:05:56.230606712,ENG_002,ENG_002_M07,CRUISE,231.3596,5326.5,0.6819,0.5793,3.415,102.71,163.25,756.0,8.446,0.7134,2.2337,0.5031,0.1984,25.748,28.016,22.78,791.67,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:00.230606712,ENG_002,ENG_002_M07,CRUISE,231.3607,5306.1,0.6789,0.5758,3.408,102.46,162.4,755.43,8.399,0.7311,2.2299,0.5297,0.1851,25.711,27.932,22.99,792.55,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:04.230606712,ENG_002,ENG_002_M07,CRUISE,231.3618,5305.8,0.6777,0.5746,3.411,102.21,161.61,754.92,8.36,0.7621,2.564,0.5485,0.1934,25.689,28.068,23.24,793.99,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:08.230606712,ENG_002,ENG_002_M07,CRUISE,231.363,5296.9,0.6746,0.5714,3.41,101.97,160.83,754.34,8.292,0.7258,2.0655,0.5279,0.1989,25.699,27.974,23.24,794.01,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:12.230606712,ENG_002,ENG_002_M07,CRUISE,231.3641,5292.7,0.6794,0.5756,3.411,101.74,160.12,754.07,8.344,0.711,2.191,0.5076,0.2054,25.712,27.977,23.11,793.0,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:16.230606712,ENG_002,ENG_002_M07,CRUISE,231.3652,5299.2,0.6805,0.5769,3.417,101.51,159.45,753.91,8.279,0.7337,2.3921,0.5327,0.2218,25.647,27.985,22.88,791.38,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:20.230606712,ENG_002,ENG_002_M07,CRUISE,231.3663,5284.9,0.6748,0.571,3.413,101.27,158.77,753.49,8.24,0.7346,2.225,0.5221,0.1795,25.724,27.968,22.8,791.08,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:24.230606712,ENG_002,ENG_002_M07,CRUISE,231.3674,5254.8,0.6633,0.559,3.401,101.02,158.04,752.57,8.139,0.7277,2.278,0.5025,0.2085,25.632,27.972,22.86,791.02,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:28.230606712,ENG_002,ENG_002_M07,CRUISE,231.3685,5220.6,0.6588,0.5534,3.387,100.77,157.3,751.53,8.0,0.7196,2.2688,0.5223,0.2126,25.691,27.993,22.76,789.85,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:32.230606712,ENG_002,ENG_002_M07,CRUISE,231.3696,5210.4,0.6523,0.547,3.385,100.52,156.56,750.38,7.883,0.687,2.1984,0.4873,0.1839,25.638,27.966,22.92,790.91,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:36.230606712,ENG_002,ENG_002_M07,CRUISE,231.3707,5179.7,0.6502,0.5438,3.373,100.28,155.85,749.27,7.808,0.6876,2.2285,0.4891,0.1912,25.708,28.03,23.14,791.9,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:40.230606712,ENG_002,ENG_002_M07,CRUISE,231.3718,5153.9,0.6461,0.5391,3.364,100.04,155.15,748.13,7.81,0.6751,2.1461,0.4815,0.1851,25.665,28.041,23.36,791.47,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:44.230606712,ENG_002,ENG_002_M07,CRUISE,231.373,5151.9,0.6462,0.5389,3.366,99.8,154.5,747.2,7.822,0.706,2.1559,0.5108,0.1841,25.718,28.031,23.33,789.58,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:48.230606712,ENG_002,ENG_002_M07,CRUISE,231.3741,5131.8,0.6383,0.5309,3.359,99.56,153.8,746.03,7.662,0.6973,2.2526,0.4979,0.1868,25.74,28.063,23.18,790.26,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:52.230606712,ENG_002,ENG_002_M07,CRUISE,231.3752,5098.3,0.6335,0.5252,3.345,99.31,153.11,744.8,7.662,0.6803,2.2535,0.4893,0.1909,25.775,28.231,23.27,789.01,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:06:56.230606712,ENG_002,ENG_002_M07,CRUISE,231.3763,5073.2,0.6242,0.5158,3.336,99.06,152.38,743.32,7.446,0.7041,2.2383,0.5118,0.194,25.72,27.976,23.19,790.13,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:00.230606712,ENG_002,ENG_002_M07,CRUISE,231.3774,5040.3,0.6174,0.5083,3.323,98.8,151.63,741.74,7.351,0.6896,2.1266,0.4955,0.184,25.649,27.995,23.11,788.26,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:04.230606712,ENG_002,ENG_002_M07,CRUISE,231.3785,5008.8,0.6149,0.5048,3.311,98.54,150.91,740.27,7.227,0.6546,1.9233,0.4675,0.1796,25.765,27.971,23.36,788.48,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:08.230606712,ENG_002,ENG_002_M07,CRUISE,231.3796,5002.9,0.6132,0.503,3.311,98.3,150.22,738.98,7.213,0.6733,2.174,0.4775,0.1593,25.767,28.036,23.47,787.74,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:12.230606712,ENG_002,ENG_002_M07,CRUISE,231.3807,4967.2,0.6069,0.4961,3.296,98.05,149.53,737.57,7.129,0.6729,2.0588,0.4711,0.2009,25.748,28.049,23.61,788.19,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:16.230606712,ENG_002,ENG_002_M07,CRUISE,231.3818,4969.7,0.6071,0.4963,3.301,97.8,148.87,736.43,7.05,0.6587,2.1089,0.4574,0.1778,25.688,28.02,23.55,787.85,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:20.230606712,ENG_002,ENG_002_M07,CRUISE,231.383,4949.8,0.5996,0.4889,3.294,97.56,148.2,735.13,6.985,0.6416,1.9342,0.4518,0.1753,25.695,27.959,23.66,788.51,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:24.230606712,ENG_002,ENG_002_M07,CRUISE,231.3841,4947.1,0.6004,0.4895,3.296,97.32,147.56,734.09,7.049,0.6503,1.9722,0.4714,0.1764,25.771,28.046,23.65,787.64,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:28.230606712,ENG_002,ENG_002_M07,CRUISE,231.3852,4933.5,0.6022,0.4906,3.292,97.09,146.98,733.29,7.075,0.688,2.2635,0.4951,0.1748,25.758,28.044,23.78,789.14,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:32.230606712,ENG_002,ENG_002_M07,CRUISE,231.3863,4941.0,0.6033,0.4919,3.298,96.88,146.44,732.71,7.059,0.6464,1.7445,0.4485,0.1905,25.685,27.998,23.77,789.86,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:36.230606712,ENG_002,ENG_002_M07,CRUISE,231.3874,4934.2,0.604,0.4923,3.298,96.66,145.94,732.25,7.111,0.677,2.261,0.4845,0.1808,25.713,28.086,23.82,789.11,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:40.230606712,ENG_002,ENG_002_M07,CRUISE,231.3885,4939.6,0.6033,0.4918,3.303,96.46,145.46,731.85,7.041,0.6425,1.9063,0.4579,0.1712,25.656,28.079,23.81,789.12,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:44.230606712,ENG_002,ENG_002_M07,CRUISE,231.3896,4931.7,0.6021,0.4904,3.301,96.25,145.0,731.45,6.991,0.6745,1.9543,0.4779,0.189,25.673,27.997,23.84,788.69,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:48.230606712,ENG_002,ENG_002_M07,CRUISE,231.3907,4958.0,0.607,0.4959,3.317,96.07,144.62,731.4,7.035,0.6685,2.0662,0.4752,0.1688,25.68,28.025,24.11,790.22,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:52.230606712,ENG_002,ENG_002_M07,CRUISE,231.3918,4965.5,0.6113,0.5001,3.322,95.9,144.29,731.57,7.162,0.6771,2.0761,0.4929,0.1857,25.74,28.093,24.04,791.54,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:07:56.230606712,ENG_002,ENG_002_M07,CRUISE,231.393,4957.3,0.608,0.4968,3.321,95.73,143.95,731.55,7.055,0.6648,2.208,0.4756,0.1726,25.738,27.968,24.01,792.33,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:00.230606712,ENG_002,ENG_002_M07,CRUISE,231.3941,4979.2,0.6147,0.5037,3.333,95.57,143.68,731.87,7.196,0.6579,2.2917,0.4572,0.1826,25.7,27.979,23.98,792.46,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:04.230606712,ENG_002,ENG_002_M07,LOITER,231.3952,4801.9,0.5435,0.435,3.249,95.35,143.07,728.65,6.185,0.6336,2.0654,0.4592,0.1861,25.781,28.105,25.19,812.31,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:08.230606712,ENG_002,ENG_002_M07,LOITER,231.3963,4609.9,0.5021,0.3928,3.158,95.07,142.15,723.83,5.574,0.613,1.6602,0.455,0.1673,25.798,28.075,25.16,813.03,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:12.230606712,ENG_002,ENG_002_M07,LOITER,231.3974,4499.2,0.4929,0.3816,3.107,94.78,141.2,719.3,5.4,0.6002,1.8975,0.4384,0.1826,25.721,28.069,25.15,813.28,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:16.230606712,ENG_002,ENG_002_M07,LOITER,231.3985,4429.8,0.4872,0.3748,3.076,94.49,140.24,715.22,5.285,0.5837,1.8174,0.4298,0.1602,25.775,28.087,25.32,813.65,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:20.230606712,ENG_002,ENG_002_M07,LOITER,231.3996,4405.3,0.4879,0.3746,3.068,94.2,139.35,711.88,5.226,0.5942,1.8274,0.4214,0.1708,25.786,28.087,25.35,814.21,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:24.230606712,ENG_002,ENG_002_M07,LOITER,231.4007,4396.2,0.4898,0.3759,3.067,93.93,138.52,709.21,5.263,0.579,1.6581,0.4315,0.1416,25.792,28.062,25.46,813.08,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:28.230606712,ENG_002,ENG_002_M07,LOITER,231.4018,4393.4,0.4909,0.3767,3.069,93.66,137.72,707.06,5.3,0.5626,1.7723,0.3897,0.1215,25.741,28.051,25.12,811.36,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:32.230606712,ENG_002,ENG_002_M07,LOITER,231.403,4407.7,0.4974,0.3825,3.079,93.4,136.99,705.62,5.313,0.5928,1.8871,0.4246,0.163,25.765,28.072,24.77,809.15,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:36.230606712,ENG_002,ENG_002_M07,LOITER,231.4041,4413.7,0.4941,0.38,3.085,93.13,136.28,704.29,5.403,0.5653,1.7148,0.4196,0.1212,25.835,27.99,24.62,808.69,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:40.230606712,ENG_002,ENG_002_M07,LOITER,231.4052,4396.3,0.4866,0.373,3.08,92.86,135.54,702.85,5.177,0.5914,1.7999,0.4312,0.1482,25.772,28.072,24.46,806.86,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:44.230606712,ENG_002,ENG_002_M07,LOITER,231.4063,4368.0,0.4841,0.3701,3.07,92.58,134.81,701.5,5.203,0.5632,1.6991,0.4005,0.1675,25.795,28.044,24.31,806.53,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:48.230606712,ENG_002,ENG_002_M07,LOITER,231.4074,4397.8,0.4902,0.3761,3.087,92.33,134.17,700.73,5.246,0.5698,1.7071,0.415,0.157,25.858,27.998,24.44,807.08,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:52.230606712,ENG_002,ENG_002_M07,LOITER,231.4085,4368.0,0.481,0.3674,3.076,92.07,133.51,699.63,5.113,0.568,1.9913,0.3965,0.1427,25.817,28.053,24.5,805.99,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:08:56.230606712,ENG_002,ENG_002_M07,LOITER,231.4096,4358.0,0.4848,0.3704,3.074,91.82,132.91,698.88,5.116,0.564,1.6579,0.4048,0.1634,25.777,28.066,24.61,807.0,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:00.230606712,ENG_002,ENG_002_M07,LOITER,231.4107,4368.1,0.4872,0.3728,3.082,91.59,132.37,698.4,5.277,0.5631,1.7395,0.3978,0.1237,25.724,28.028,24.78,809.13,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:04.230606712,ENG_002,ENG_002_M07,LOITER,231.4118,4404.5,0.4965,0.3817,3.103,91.38,131.94,698.48,5.319,0.5685,1.8936,0.3889,0.1623,25.715,28.04,24.93,809.48,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:08.230606712,ENG_002,ENG_002_M07,LOITER,231.413,4429.8,0.5009,0.3863,3.117,91.19,131.58,698.79,5.444,0.5762,1.741,0.4219,0.1471,25.789,28.129,25.03,811.53,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:12.230606712,ENG_002,ENG_002_M07,LOITER,231.4141,4435.1,0.4999,0.3856,3.122,91.01,131.24,699.0,5.345,0.5745,1.7056,0.3913,0.1535,25.757,28.037,25.04,810.83,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:16.230606712,ENG_002,ENG_002_M07,LOITER,231.4152,4415.8,0.4934,0.3795,3.115,90.82,130.87,698.85,5.382,0.5783,1.7565,0.3977,0.1575,25.742,28.089,25.09,812.09,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:20.230606712,ENG_002,ENG_002_M07,LOITER,231.4163,4402.4,0.4864,0.3733,3.111,90.63,130.48,698.41,5.353,0.5819,1.8377,0.4143,0.1638,25.793,28.008,25.38,814.82,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:24.230606712,ENG_002,ENG_002_M07,LOITER,231.4174,4369.2,0.4798,0.3668,3.097,90.43,130.07,697.7,5.197,0.5672,1.7236,0.4143,0.1423,25.815,27.951,25.46,815.73,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:28.230606712,ENG_002,ENG_002_M07,LOITER,231.4185,4367.9,0.4839,0.3703,3.099,90.25,129.69,697.3,5.2,0.5491,1.7434,0.3898,0.1519,25.763,28.049,25.21,816.08,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:32.230606712,ENG_002,ENG_002_M07,LOITER,231.4196,4397.8,0.4959,0.3813,3.116,90.08,129.42,697.55,5.227,0.5809,1.9811,0.427,0.1655,25.743,28.004,25.05,815.56,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:36.230606712,ENG_002,ENG_002_M07,LOITER,231.4207,4408.4,0.4981,0.3834,3.122,89.91,129.16,697.88,5.375,0.575,1.9033,0.4182,0.1543,25.729,28.111,24.72,815.14,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:40.230606712,ENG_002,ENG_002_M07,LOITER,231.4218,4406.9,0.4914,0.3777,3.121,89.73,128.86,697.84,5.342,0.5949,1.9431,0.4447,0.1472,25.752,28.123,24.56,815.08,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:44.230606712,ENG_002,ENG_002_M07,LOITER,231.423,4403.3,0.4909,0.3772,3.119,89.56,128.57,697.78,5.301,0.5677,1.7867,0.3806,0.1582,25.785,28.002,24.6,816.06,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:48.230606712,ENG_002,ENG_002_M07,LOITER,231.4241,4384.9,0.4864,0.3728,3.11,89.38,128.26,697.5,5.247,0.5692,1.6501,0.4063,0.161,25.716,28.084,24.57,815.3,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:52.230606712,ENG_002,ENG_002_M07,LOITER,231.4252,4367.7,0.4823,0.3689,3.102,89.2,127.94,697.06,5.113,0.5981,1.8232,0.4403,0.1294,25.809,27.976,24.58,815.54,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:09:56.230606712,ENG_002,ENG_002_M07,LOITER,231.4263,4371.5,0.4813,0.3681,3.104,89.02,127.63,696.66,5.232,0.5708,1.6941,0.4163,0.1651,25.744,28.068,24.58,813.43,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:00.230606712,ENG_002,ENG_002_M07,LOITER,231.4274,4349.8,0.4796,0.366,3.093,88.85,127.32,696.23,5.135,0.5929,1.8026,0.4385,0.1412,25.808,28.063,24.64,814.07,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:04.230606712,ENG_002,ENG_002_M07,LOITER,231.4285,4368.8,0.4887,0.3743,3.102,88.7,127.1,696.31,5.329,0.5796,1.6697,0.4085,0.1771,25.776,28.075,24.6,814.49,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:08.230606712,ENG_002,ENG_002_M07,LOITER,231.4296,4398.5,0.4949,0.3803,3.117,88.55,126.93,696.69,5.336,0.5583,1.7771,0.3863,0.1391,25.763,28.036,24.57,813.09,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:12.230606712,ENG_002,ENG_002_M07,LOITER,231.4307,4401.7,0.4951,0.3806,3.118,88.41,126.77,697.02,5.32,0.5752,1.8554,0.4142,0.1543,25.803,28.053,24.41,811.59,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:16.230606712,ENG_002,ENG_002_M07,LOITER,231.4318,4433.9,0.4994,0.3851,3.134,88.28,126.65,697.53,5.387,0.5879,1.6952,0.4148,0.172,25.742,28.076,24.32,810.94,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:20.230606712,ENG_002,ENG_002_M07,LOITER,231.433,4430.6,0.4974,0.3833,3.133,88.14,126.52,697.85,5.415,0.5869,2.0898,0.4237,0.1851,25.717,28.094,24.27,811.61,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:24.230606712,ENG_002,ENG_002_M07,LOITER,231.4341,4446.7,0.5025,0.3882,3.141,88.03,126.44,698.37,5.446,0.5645,1.7723,0.3912,0.1422,25.711,28.072,24.46,811.92,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:28.230606712,ENG_002,ENG_002_M07,LOITER,231.4352,4454.4,0.5049,0.3904,3.144,87.92,126.39,698.91,5.498,0.5835,1.8031,0.4185,0.1698,25.855,28.134,24.43,811.69,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:32.230606712,ENG_002,ENG_002_M07,LOITER,231.4363,4457.3,0.5027,0.3887,3.146,87.82,126.35,699.27,5.497,0.5768,1.6819,0.419,0.1596,25.788,28.018,24.85,813.88,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:36.230606712,ENG_002,ENG_002_M07,LOITER,231.4374,4466.4,0.5056,0.3915,3.15,87.72,126.32,699.7,5.503,0.5933,1.6934,0.4063,0.1638,25.776,27.982,24.71,814.34,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:40.230606712,ENG_002,ENG_002_M07,LOITER,231.4385,4464.2,0.5039,0.39,3.149,87.62,126.29,699.98,5.471,0.5559,1.7832,0.3821,0.1457,25.824,28.084,24.72,815.01,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:44.230606712,ENG_002,ENG_002_M07,LOITER,231.4396,4452.3,0.5003,0.3865,3.143,87.52,126.21,700.03,5.412,0.5777,1.7126,0.4228,0.1569,25.762,28.103,24.52,814.14,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:48.230606712,ENG_002,ENG_002_M07,LOITER,231.4407,4444.1,0.498,0.3844,3.139,87.41,126.12,699.95,5.361,0.5732,1.8729,0.397,0.1688,25.796,28.092,24.43,814.29,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:52.230606712,ENG_002,ENG_002_M07,LOITER,231.4418,4428.2,0.4923,0.379,3.132,87.3,125.99,699.61,5.268,0.5903,1.9026,0.4328,0.1557,25.738,28.015,24.42,814.13,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:10:56.230606712,ENG_002,ENG_002_M07,LOITER,231.443,4426.6,0.4962,0.3822,3.131,87.19,125.89,699.5,5.382,0.5563,1.9157,0.3953,0.1334,25.762,28.057,24.28,812.45,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:11:00.230606712,ENG_002,ENG_002_M07,LOITER,231.4441,4424.5,0.4968,0.3827,3.13,87.08,125.8,699.43,5.365,0.573,1.8168,0.4047,0.1689,25.777,28.094,24.33,813.09,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:11:04.230606712,ENG_002,ENG_002_M07,LOITER,231.4452,4449.5,0.5061,0.3914,3.142,86.99,125.78,699.83,5.521,0.5679,1.5381,0.4019,0.1441,25.747,28.062,24.3,813.99,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:11:08.230606712,ENG_002,ENG_002_M07,LOITER,231.4463,4477.3,0.51,0.3957,3.156,86.92,125.8,700.39,5.541,0.6182,1.8815,0.4367,0.1478,25.746,28.018,24.41,815.0,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:11:12.230606712,ENG_002,ENG_002_M07,LOITER,231.4474,4470.8,0.5077,0.3934,3.153,86.84,125.81,700.72,5.512,0.5971,1.7137,0.4414,0.1703,25.74,28.011,24.38,815.54,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:11:16.230606712,ENG_002,ENG_002_M07,LOITER,231.4485,4472.5,0.5047,0.391,3.153,86.76,125.78,700.87,5.457,0.558,1.8347,0.3914,0.1474,25.762,28.062,24.25,814.71,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:11:20.230606712,ENG_002,ENG_002_M07,DESCENT,231.4496,4152.7,0.3913,0.2916,2.996,86.67,125.15,695.62,4.13,0.5352,1.631,0.3885,0.1459,25.911,28.083,31.75,934.85,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
2026-06-23 08:11:24.230606712,ENG_002,ENG_002_M07,DESCENT,231.4507,3856.6,0.3344,0.2394,2.85,86.48,124.15,688.36,3.51,0.5413,1.919,0.4062,0.1413,25.805,28.174,31.57,932.13,0.0231,NORMAL,NORMAL,0.0,NORMAL,NONE,,0,none,
